PROVEEDOR,CATEGORIA,ID_ARTICULO,UPC,DESC_ARTICULO,DIVISION,PLAZA,MERCADO,CAMPO,NUM_TIENDA,NOMBRE_TIENDA,INVENTARIO_UDS,INVENTARIO_PESOS,VENTA_UDS_PTD,VENTA_PESOS_PTD,VENTA_PERDIDA_PESOS,ESTATUS
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100023891,7.50303E+12,MARLBORO SUMMER FUSION MNT LATA DISCO 24 MARLBORO SUMMER LATA 24 DISCO CAJETILLA PZ,10 Coahuila-Tamaulipas,400 Coahuila (Saltillo),M400,C40001,2369,CARRETERA LIBRE A MONTERREY,0,0,0.14,8.99,99,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100023714,75080105,LUCKY STRIKE LATA CLÁSICA RED 20 PZ,20 México,200 México,M201,C20103,2613,CUMBRES DE MALTRATA ESQ LUZ SAVIÑON,0,0,0.04,2.03,98,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",062 RRPs (Vapor y tabaco calentado),100023682,75006396,TEREA BRONZE CAJETILLA PZ,30 Jalisco-Baja California-Sonora,300 Jalisco,M300,C30005,2630,FEDERALISTAS,0,0,0.71,44.95,80,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100022276,75004415,MARLBORO EXOTIC VISTA EXOTIC 1 CAJETILLA,10 Coahuila-Tamaulipas,400 Coahuila (Saltillo),M400,C40005,2703,HACIENDA NARRO,0,0,0.04,2.25,65,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100020133,75075217,MARLBORO VISTA SUMMER FUSIO 1 CAJETILLA,10 Coahuila-Tamaulipas,100 Tamaulipas (Reynosa),M100,C10003,2782,PUERTA GRANDE I,0,0,0.36,18.19,37,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100018038,75069902,L&M RED KS BOX 20 1 CAJETILLA,10 Coahuila-Tamaulipas,100 Tamaulipas (Reynosa),M100,C10003,2782,PUERTA GRANDE I,0,0,0.36,17.2,97,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100018745,75073541,PALL MALL EX WHITE 15 1 CAJETILLA,10 Coahuila-Tamaulipas,100 Tamaulipas (Reynosa),M100,C10003,2782,PUERTA GRANDE I,0,0,0.32,14.88,93,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100020899,7.50103E+12,VUSE DISPOS GOLDEN  1 PZ,20 México,800 Yucatán,M800,C80002,2937,FINCAS,0,0,0.21,18.29,65,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000086,7.7023E+12,VUSE GO 700 BERRY BLEND 34 MG 1 PZ,50 Nuevo León,500 Nuevo León,M502,C50202,2705,NUEVO BELLO AMANECER,0,0,0.36,24.63,66,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100023126,7.50103E+12,VUSE GRAPHITE BLACK DEVICE 1 PZ,20 México,200 México,M204,C20407,2934,PEÑON SUAREZ,0,0,0.25,21.34,84,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100080896,40331362,WINSTON CIGARR CLASSIC  14S CAJET,50 Nuevo León,500 Nuevo León,M502,C50205,2009,Av. Del Prado y Agave,0,0,0.25,10.78,11,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100013891,75064778,PALL MALL RED 25 1PZ,50 Nuevo León,500 Nuevo León,M502,C50208,2229,Anzures,0,0,0.32,19.95,75,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000082,7.7023E+12,VUSE VIVID STRAWBERRY ICE 18 MG 1 PZ,20 México,800 Yucatán,M800,C80001,2160,PERISUR,0,0,0.25,32.33,23,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100023889,7.50303E+12,MARLBORO FOREST FUSION MNT LATA DISCO 24,20 México,200 México,M204,C20407,2241,NORTE 45,0,0,0.04,2.25,88,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000089,7.7023E+12,VUSE GO 3000 MENTHOL ICE 34 MG 1 PZ,20 México,200 México,M204,C20401,2064,PLAZA DIAMANTE,0,0,0.5,129.31,42,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000088,7.7023E+12,VUSE GO 700 MANGO ICE 34 MG 1 PZ,20 México,200 México,M204,C20401,2064,PLAZA DIAMANTE,0,0,0.89,68.04,74,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100023126,7.50103E+12,VUSE GRAPHITE BLACK DEVICE 1 PZ,20 México,200 México,M204,C20401,2064,PLAZA DIAMANTE,0,0,0.14,12.19,100,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",062 RRPs (Vapor y tabaco calentado),100017980,7.50105E+12,HEETS BRONZE SELECTION 1 CAJETILLA,20 México,200 México,M204,C20401,2064,PLAZA DIAMANTE,0,0,0.82,51.69,31,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000088,7.7023E+12,VUSE GO 700 MANGO ICE 34 MG 1 PZ,50 Nuevo León,500 Nuevo León,M506,C50604,2538,GUADALCAZAR,0,0,0.32,22.17,45,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100023889,7.50303E+12,MARLBORO FOREST FUSION MNT LATA DISCO 24,30 Jalisco-Baja California-Sonora,300 Jalisco,M300,C30002,2552,NUEVA BASE AEREA,0,0,0.04,2.25,10,DESABASTO
21864 ARTICUN DISTRIBUIDORA S.A. DE C.V.,008 Cigarros,100080948,7.50224E+12,ARTIGAS/CARL PURO MIX PLUS ROBUSTO G 50GR,20 México,890 Quintana Roo,M890,C89005,2639,SOLSTICE,0,0,0.18,20.01,77,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100021813,7.50302E+12,CAMEL MAX DOUBLE 1 27.4 G,30 Jalisco-Baja California-Sonora,620 Baja California (Mexicali),M620,C62005,1906,CALZADA GOMEZ MORIN,0,0,0.11,7.54,79,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000086,7.7023E+12,VUSE GO 700 BERRY BLEND 34 MG 1 PZ,50 Nuevo León,500 Nuevo León,M505,C50502,2574,PARALELO OBISPADO,0,0,0.54,36.95,44,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100014678,7.50302E+12,"CAMEL NATURAL FLAVOR 20						",20 México,890 Quintana Roo,M890,C89008,2900,PALALMA,0,0,0.36,22.17,27,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100080850,75035259,MARLBORO CIGARR GOLD 100S CAJET,20 México,890 Quintana Roo,M890,C89008,2900,PALALMA,0,0,1.57,116.5,57,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100023714,75080105,LUCKY STRIKE LATA CLÁSICA RED 20 PZ,20 México,200 México,M202,C20206,1845,Dr. Valenzuela Esq. Rio de la Loza,0,0,0.25,14.22,21,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100023889,7.50303E+12,MARLBORO FOREST FUSION MNT LATA DISCO 24,50 Nuevo León,500 Nuevo León,M501,C50106,1914,ELOY CAVAZOS Y SIERRA VISTA,0,0,0.36,22.48,28,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",062 RRPs (Vapor y tabaco calentado),100015416,7.50105E+12,HEETS AMBER SELECTION 1 CAJETILLA,50 Nuevo León,500 Nuevo León,M501,C50106,1914,ELOY CAVAZOS Y SIERRA VISTA,0,0,0.18,11.24,99,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100023892,7.50303E+12,MARLBORO BLOSSOM MIST MNT LATA DISCO 24 PZ,50 Nuevo León,500 Nuevo León,M502,C50207,1920,La Fe,0,0,0.11,6.74,12,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000086,7.7023E+12,VUSE GO 700 BERRY BLEND 34 MG 1 PZ,10 Coahuila-Tamaulipas,410 Coahuila (Torreón),M410,C41005,1930,ALAMOS Y MONACO,0,0,0.14,9.85,7,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000087,7.7023E+12,VUSE GO 700 GRAPE ICE 34 MG 1 PZ,20 México,200 México,M201,C20104,1950,OKLAHOMA ESQ. PENSYLVANIA,0,0,0.25,17.24,61,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100022335,75019587,MARLBORO CRAFTED 15S CAJETILLAPZ,20 México,200 México,M200,C20006,1616,Nuevo León esq Parrás,0,0,2.36,101.6,77,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100080897,42138037,WINSTON CIGARR CLASSIC 20S CAJET,20 México,200 México,M200,C20006,1616,Nuevo León esq Parrás,0,0,0.14,8.13,66,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100014571,75069506,CHESTERFIELD ORIGIN REMIX 100 1CAJE,20 México,200 México,M205,C20502,1650,Metro Constitucion,0,0,0.11,6.1,45,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100014571,75069506,CHESTERFIELD ORIGIN REMIX 100 1CAJE,20 México,200 México,M201,C20106,1669,Metro Tacubaya,0,0,0.32,18.29,22,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",062 RRPs (Vapor y tabaco calentado),100023686,75006938,TEREA SIENNA CAJETILLA PZ,20 México,200 México,M204,C20402,1717,Chiluca,1,62.93,2.43,152.83,46,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100020133,75075217,MARLBORO VISTA SUMMER FUSIO 1 CAJETILLA,10 Coahuila-Tamaulipas,100 Tamaulipas (Reynosa),M101,C10105,1732,2 de Febrero y Rio Purificacion,0,0,0.36,18.19,34,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100020880,7.50103E+12,VUSE EPOD2  CLASSIC WATERMELON 1 PZ,50 Nuevo León,500 Nuevo León,M504,C50404,1742,Torre OKTO,0,0,0.04,4.47,64,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100013891,75064778,PALL MALL RED 25 1PZ,30 Jalisco-Baja California-Sonora,620 Baja California (Mexicali),M620,C62003,1800,Leona Vicario,0,0,0.14,9.52,78,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000086,7.7023E+12,VUSE GO 700 BERRY BLEND 34 MG 1 PZ,50 Nuevo León,500 Nuevo León,M508,C50805,356,Jorgr Trviño,0,0,0.57,41.56,17,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100013983,75067854,CHESTERFIELD ORIGIN 25 PERMANENT 1CAJE,50 Nuevo León,500 Nuevo León,M508,C50805,356,Jorgr Trviño,0,0,0.04,2.25,28,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100080896,40331362,WINSTON CIGARR CLASSIC  14S CAJET,10 Coahuila-Tamaulipas,100 Tamaulipas (Reynosa),M103,C10304,366,Telmex Rio Bravo,0,0,0.18,8.27,20,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100080898,42138051,WINSTON CIGARR BLUE 20S CAJET,50 Nuevo León,500 Nuevo León,M500,C50006,369,Barrio Antiguo,0,0,0.14,8.13,76,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000083,7.7023E+12,VUSE VIVID BLUEBERRY ICE 18 MG 1 PZ,50 Nuevo León,500 Nuevo León,M501,C50104,76,Azteca,0,0,0.36,46.18,16,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100013891,75064778,PALL MALL RED 25 1PZ,50 Nuevo León,500 Nuevo León,M505,C50503,6,Anahuac,0,0,0.04,2.22,13,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100080027,75001322,MARLBORO CIGARR ROJO CD CAJET,50 Nuevo León,500 Nuevo León,M505,C50503,6,Anahuac,3,206.9,3.36,231.53,100,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100080952,75046545,LUCKY STRIKE AMARILLOS 25S,50 Nuevo León,500 Nuevo León,M505,C50503,6,Anahuac,0,0,0.89,61.58,28,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100020770,75074753,MARLBORO WINTER EDICION LIMITADA W 1 CAJETILLA,50 Nuevo León,500 Nuevo León,M504,C50403,11,San Pedro,0,0,0.04,2.25,33,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",062 RRPs (Vapor y tabaco calentado),100018639,7.50105E+12,HEETS GREEN ZING 1 CAJETILLA,50 Nuevo León,500 Nuevo León,M504,C50403,11,San Pedro,0,0,0.39,24.72,71,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100022276,75004415,MARLBORO EXOTIC VISTA EXOTIC 1 CAJETILLA,20 México,200 México,M204,C20403,13,Santa Mónica,0,0,0.18,11.24,97,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000087,7.7023E+12,VUSE GO 700 GRAPE ICE 34 MG 1 PZ,20 México,200 México,M204,C20403,13,Santa Mónica,0,0,0.46,32.02,100,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100080897,42138037,WINSTON CIGARR CLASSIC 20S CAJET,50 Nuevo León,500 Nuevo León,M505,C50502,28,Urdiales,0,0,0.54,30.48,47,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100023891,7.50303E+12,MARLBORO SUMMER FUSION MNT LATA DISCO 24 MARLBORO SUMMER LATA 24 DISCO CAJETILLA PZ,50 Nuevo León,500 Nuevo León,M506,C50602,44,Aztlan,0,0,0.18,11.24,6,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100080896,40331362,WINSTON CIGARR CLASSIC  14S CAJET,50 Nuevo León,500 Nuevo León,M507,C50702,47,Azueta,0,0,0.25,10.78,58,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100022335,75019587,MARLBORO CRAFTED 15S CAJETILLAPZ,50 Nuevo León,500 Nuevo León,M507,C50701,59,Leon Guzman,0,0,0.18,7.7,14,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100020838,75074944,PALL MALL XL RÍO SU 20S 1 CAJETILLA,50 Nuevo León,500 Nuevo León,M501,C50104,235,Nueva Zuazua,0,0,0.25,15.73,57,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,101000062,75006372,MARLBORO FOREST FUSION CAJETILLA PZ,50 Nuevo León,500 Nuevo León,M505,C50507,712,Nueva J M Gonzalez,0,0,0.29,17.98,73,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100021814,7.50302E+12,CAMEL SWITCH 100S 27.4 G,10 Coahuila-Tamaulipas,100 Tamaulipas (Reynosa),M103,C10306,725,La Retama,0,0,0.07,4.83,13,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100021048,75005481,LM LM 25S 25S 1 CAJETILLA,20 México,200 México,M200,C20008,728,Sullivan,0,0,0.85,41.58,97,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100013891,75064778,PALL MALL RED 25 1PZ,20 México,200 México,M200,C20008,728,Sullivan,0,0,0.23,14.32,90,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100014569,75068813,MARLBORO RED 100 CAPS 14 1CAJE,20 México,200 México,M200,C20008,728,Sullivan,0,0,0.69,35.81,25,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100015186,75068844,MARLBORO GOLD KS SRR 14 1 CAJETILLA,20 México,200 México,M200,C20008,728,Sullivan,0,0,1.38,71.62,34,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100012997,75064716,LUCKY STRIKE ENIGMA 100S 1PZ,20 México,200 México,M200,C20008,728,Sullivan,0,0,0.54,33.89,9,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100080644,8346917,PALL MALL WHITE AND CLICK 20,20 México,200 México,M200,C20008,728,Sullivan,0,0,0.31,19.36,43,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000080,7.7023E+12,VUSE VIVID MINT ICE 0 MG 1 PZ,20 México,200 México,M200,C20008,728,Sullivan,0,0,0.15,19.89,15,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100005585,75052836,PALL MALL TOKYO MIDNIGHT 20,20 México,200 México,M200,C20008,728,Sullivan,0,0,0.54,33.89,20,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",062 RRPs (Vapor y tabaco calentado),100023683,75006341,TEREA GREEN ZING CAJETILLA PZ,20 México,200 México,M200,C20008,728,Sullivan,0,0,0.08,4.84,59,DESABASTO
"2216 NUEVA DISTABAC, S.A. DE C.V.",008 Cigarros,100080763,7.50161E+12,HUMIDIBG PURO PLATINUM CAJET,20 México,200 México,M200,C20008,728,Sullivan,0,0,0.08,6.56,22,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100012153,75063504,LUCKY STRIKE 20S ME TDC 1PZ,20 México,200 México,M200,C20008,728,Sullivan,0,0,0.38,26.53,68,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100014711,75068783,MARLBORO RUBY 100 BOX 20 1CAJE,20 México,200 México,M200,C20008,728,Sullivan,0,0,0.54,37.14,20,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100080257,75001339,MARLBORO CIGARR ROJO 14S CD CAJET,20 México,200 México,M200,C20008,728,Sullivan,0,0,4.54,234.75,93,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100017982,75071776,PALL MALL CLASSICS 20,50 Nuevo León,500 Nuevo León,M504,C50408,457,Ht,0,0,1.43,67.73,77,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100022846,7.50303E+12,MARLBORO BLOSSOM LATA 23 CAJET PZ,10 Coahuila-Tamaulipas,100 Tamaulipas (Reynosa),M101,C10101,462,Pekin,0,0,0.04,2.25,45,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000087,7.7023E+12,VUSE GO 700 GRAPE ICE 34 MG 1 PZ,20 México,200 México,M204,C20406,469,Hda De Las Palmas,0,0,0.64,52.96,70,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100023126,7.50103E+12,VUSE GRAPHITE BLACK DEVICE 1 PZ,50 Nuevo León,500 Nuevo León,M502,C50206,494,Parq. Indus. Aeropuerto,0,0,0.14,12.19,85,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100080034,75001476,DELICADOS CIGARR OVALADOS CAJET,20 México,200 México,M202,C20203,671,Luis Moya,0,0,0.5,28.02,49,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000086,7.7023E+12,VUSE GO 700 BERRY BLEND 34 MG 1 PZ,20 México,200 México,M202,C20203,671,Luis Moya,0,0,0.29,19.7,86,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000088,7.7023E+12,VUSE GO 700 MANGO ICE 34 MG 1 PZ,50 Nuevo León,500 Nuevo León,M506,C50607,681,Privada Las Villas,0,0,0.36,24.63,97,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",062 RRPs (Vapor y tabaco calentado),100015420,7.50105E+12,HEETS TURQUO SELECTION 1 CAJETILLA,20 México,200 México,M200,C20003,708,Ferroc. De Cuernavaca,0,0,0.36,22.48,100,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",062 RRPs (Vapor y tabaco calentado),100015420,7.50105E+12,HEETS TURQUO SELECTION 1 CAJETILLA,50 Nuevo León,500 Nuevo León,M501,C50102,734,Las Sabinas,0,0,0.36,22.48,99,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100014240,7.50302E+12,CAMEL CAMEL  FILTERS 14S 1CAJE,50 Nuevo León,500 Nuevo León,M500,C50005,518,Juarez Norte,0,0,0.07,3.2,64,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100016413,75071455,PALL MALL RED 20,50 Nuevo León,500 Nuevo León,M500,C50005,518,Juarez Norte,0,0,0.04,2.03,44,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100014569,75068813,MARLBORO RED 100 CAPS 14 1CAJE,50 Nuevo León,500 Nuevo León,M503,C50304,529,Concordia,1,51.72,1.25,64.66,77,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100022210,75012694,BENSON&HEDGE LUX QU QUARTZ 1 CAJETILLA,50 Nuevo León,500 Nuevo León,M503,C50305,558,Universidad,0,0,0.04,2.25,20,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100023317,75078843,MONTANA SHOTS CLASSICS 25 PZ,20 México,200 México,M204,C20406,588,Bosques De Ciruelos,0,0,1.43,61.58,94,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000087,7.7023E+12,VUSE GO 700 GRAPE ICE 34 MG 1 PZ,50 Nuevo León,500 Nuevo León,M506,C50605,607,Aguaturma,0,0,0.36,24.63,9,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000088,7.7023E+12,VUSE GO 700 MANGO ICE 34 MG 1 PZ,50 Nuevo León,500 Nuevo León,M504,C50408,636,Puerta Mitras,0,0,0.36,26.79,9,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100016443,75071295,PALL MALL ALASKA DUSK 20,50 Nuevo León,500 Nuevo León,M504,C50408,636,Puerta Mitras,0,0,4.36,274.2,34,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100020837,75074081,PALL MALL EX CLASSI 14S 1 CAJETILLA,50 Nuevo León,500 Nuevo León,M504,C50408,636,Puerta Mitras,0,0,1.79,61.58,11,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000087,7.7023E+12,VUSE GO 700 GRAPE ICE 34 MG 1 PZ,50 Nuevo León,500 Nuevo León,M504,C50406,642,Mar Rojo,0,0,0.22,15.33,6,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100022847,7.50303E+12,MARLBORO ARTIC LATA 23 CAJET PZ,30 Jalisco-Baja California-Sonora,300 Jalisco,M300,C30006,862,Aviacion,0,0,0.07,4.19,82,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000092,7.7023E+12,VUSE GO 3000 BLUEBERRY ICE 34 MG 1 PZ,20 México,200 México,M204,C20410,1129,T1 Fast Food,0,0,0.18,48.03,16,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100023312,75006297,MARLBORO MARLBORO CRAFTED RED 2.0 100 BOX 20 CAJETILLA PZ,30 Jalisco-Baja California-Sonora,300 Jalisco,M300,C30001,1133,Fresnos,0,0,0.32,20.23,31,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100018872,75001384,MARLBORO VISTA ARTIC 20 1 CAJETILLA,30 Jalisco-Baja California-Sonora,300 Jalisco,M300,C30001,1133,Fresnos,0,0,0.61,38.21,82,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100016412,75071479,PALL MALL WHITE 20,30 Jalisco-Baja California-Sonora,300 Jalisco,M300,C30001,1133,Fresnos,0,0,3.54,201.17,95,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100004048,75050443,BENSON&HEDGE GOLD PEARL,50 Nuevo León,500 Nuevo León,M502,C50207,1154,Parque Milimex,1,68.97,1.04,71.43,77,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100023126,7.50103E+12,VUSE GRAPHITE BLACK DEVICE 1 PZ,30 Jalisco-Baja California-Sonora,300 Jalisco,M300,C30003,1554,La Rue,0,0,0.14,12.19,66,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100022276,75004415,MARLBORO EXOTIC VISTA EXOTIC 1 CAJETILLA,50 Nuevo León,500 Nuevo León,M507,C50704,1563,Paseo Granada,0,0,0.18,11.24,68,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100022276,75004415,MARLBORO EXOTIC VISTA EXOTIC 1 CAJETILLA,50 Nuevo León,500 Nuevo León,M508,C50803,1573,Morenita Mia,0,0,0.04,2.25,58,DESABASTO
