PROVEEDOR,CATEGORIA,ID_ARTICULO,UPC,DESC_ARTICULO,DIVISION,PLAZA,MERCADO,CAMPO,NUM_TIENDA,NOMBRE_TIENDA,INVENTARIO_UDS,INVENTARIO_PESOS,VENTA_UDS_PTD,VENTA_PESOS_PTD,VENTA_PERDIDA_PESOS,ESTATUS
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100022136,7.50303E+12,MARLBORO BLOSSO LPE BLOSSOM 1 CAJETILLA,20 México,200 México,M204,C20404,1251,Bueno Montevideo,0,0,0.04,1.57,11,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100021950,75004392,FAROS 20 1 CAJETILLA,20 México,200 México,M204,C20404,1251,Bueno Montevideo,1,38.79,2.36,91.44,10,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",062 RRPs (Vapor y tabaco calentado),100015420,7.50105E+12,HEETS TURQUO SELECTION 1 CAJETILLA,20 México,200 México,M200,C20001,1373,G. Glez. Camarena (Maxcom),0,0,0.57,35.96,65,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000088,7.7023E+12,VUSE GO 700 MANGO ICE 34 MG 1 PZ,20 México,200 México,M200,C20001,1373,G. Glez. Camarena (Maxcom),0,0,0.32,22.17,97,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,101000061,75006204,MARLBORO CARIBBEAN FUSION 100 BOX 14 CAJETILLA PZ,20 México,200 México,M203,C20306,1497,Calzada de Hueso casi esq. Miradores,0,0,0.11,4.71,38,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100021978,75078638,PALL MALL EX GOLD C 20S 1 CAJETILLA,10 Coahuila-Tamaulipas,100 Tamaulipas (Reynosa),M103,C10305,1506,Asteroides Y Apolo,0,0,0.61,29.23,12,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",062 RRPs (Vapor y tabaco calentado),100023679,75032784,TEREA AMBER CAJETILLA PZ,30 Jalisco-Baja California-Sonora,650 Sonora (Hermosillo),M650,C65002,1990,HERIBERTO AJA Y VERACRUZ,0,0,0.36,22.48,47,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100022335,75019587,MARLBORO CRAFTED 15S CAJETILLAPZ,30 Jalisco-Baja California-Sonora,650 Sonora (Hermosillo),M650,C65002,1990,HERIBERTO AJA Y VERACRUZ,1,43.1,2,86.21,17,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",062 RRPs (Vapor y tabaco calentado),100023679,75032784,TEREA AMBER CAJETILLA PZ,20 México,200 México,M204,C20406,1516,Secretaria De Marina,2,125.86,3,188.79,11,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100014714,75068776,BENSON&HEDGE GOLD 100 RCB 20 1CAJE,20 México,200 México,M200,C20002,1535,Hesiodo,1,68.97,1.11,76.35,48,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000088,7.7023E+12,VUSE GO 700 MANGO ICE 34 MG 1 PZ,20 México,200 México,M200,C20002,1535,Hesiodo,0,0,0.36,31.1,90,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100023317,75078843,MONTANA SHOTS CLASSICS 25 PZ,20 México,200 México,M200,C20002,1535,Hesiodo,0,0,0.61,26.17,67,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000090,7.7023E+12,VUSE GO 3000 BLUE RASPBERRY 34 MG 1 PZ,20 México,200 México,M200,C20002,1535,Hesiodo,0,0,0.29,73.89,66,DESABASTO
"2216 NUEVA DISTABAC, S.A. DE C.V.",008 Cigarros,100080381,7.50161E+12,MATACAN PURO NO.7 CAJET,20 México,200 México,M205,C20506,1540,Rey Cuauhtemoc,0,0,0.04,1.69,81,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,101000061,75006204,MARLBORO CARIBBEAN FUSION 100 BOX 14 CAJETILLA PZ,20 México,200 México,M205,C20506,1540,Rey Cuauhtemoc,0,0,0.32,14.13,27,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000089,7.7023E+12,VUSE GO 3000 MENTHOL ICE 34 MG 1 PZ,50 Nuevo León,500 Nuevo León,M504,C50404,1988,Magma Towers,0,0,0.5,129.31,50,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100011671,75063771,CHESTERFIELD REMIX PASSION,50 Nuevo León,500 Nuevo León,M502,C50205,2359,Luca y Cantautores Mexicanos,0,0,0.14,8.13,89,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100018872,75001384,MARLBORO VISTA ARTIC 20 1 CAJETILLA,50 Nuevo León,500 Nuevo León,M504,C50401,2084,RINCÓN DE LAS PALMAS,0,0,0.35,21.78,17,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100021658,75076757,PALL MALL EX GOLD C 14S 1 CAJETILLA,50 Nuevo León,500 Nuevo León,M501,C50108,2134,SAN ROQUE Y GARDENIAS,0,0,0.75,23.92,92,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100011673,75063825,CHESTERFIELD BLUE 20 1CAJ,30 Jalisco-Baja California-Sonora,300 Jalisco,M300,C30008,2721,ADAMAR,0,0,0.04,2.03,45,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100011672,75063801,MARLBORO CRAFTED ICE MIX,50 Nuevo León,500 Nuevo León,M507,C50703,2310,RICARDO COVARRUBIAS Y NIZA,0,0,0.14,7.51,58,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100011672,75063801,MARLBORO CRAFTED ICE MIX,10 Coahuila-Tamaulipas,100 Tamaulipas (Reynosa),M100,C10005,2371,Amanecer y Vista Alegre,0,0,0.21,12.1,95,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100011672,75063801,MARLBORO CRAFTED ICE MIX,20 México,200 México,M200,C20001,2545,DOWNTOWN SANTA FE,0,0,0.04,1.88,72,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000086,7.7023E+12,VUSE GO 700 BERRY BLEND 34 MG 1 PZ,20 México,200 México,M200,C20007,3032,ALBERTO EINSTEN,0,0,0.18,12.32,53,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000088,7.7023E+12,VUSE GO 700 MANGO ICE 34 MG 1 PZ,30 Jalisco-Baja California-Sonora,300 Jalisco,M300,C30007,2546,PERI SUR,0,0,0.29,19.7,28,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100012153,75063504,LUCKY STRIKE 20S ME TDC 1PZ,30 Jalisco-Baja California-Sonora,300 Jalisco,M300,C30007,2546,PERI SUR,0,0,0.21,14.78,89,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100016411,7.50302E+12,WINSTON WINSTO WATERMELON 100S 1CAJE,20 México,720 Morelos,M720,C72001,2446,AUTOPISTA ACAPULCO CUERNAVACA,0,0,0.14,6.9,54,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000083,7.7023E+12,VUSE VIVID BLUEBERRY ICE 18 MG 1 PZ,20 México,720 Morelos,M720,C72001,2446,AUTOPISTA ACAPULCO CUERNAVACA,0,0,0.18,23.09,93,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000085,7.7072E+12,VUSE GO 700 BLUEBERRY ICE 34 MG 1 PZ,20 México,200 México,M205,C20506,2625,NUEVA VIVEROS,0,0,0.43,36.02,17,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100023892,7.50303E+12,MARLBORO BLOSSOM MIST MNT LATA DISCO 24 PZ,30 Jalisco-Baja California-Sonora,620 Baja California (Mexicali),M620,C62002,2895,TERRA,0,0,0.04,2.41,57,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100014571,75069506,CHESTERFIELD ORIGIN REMIX 100 1CAJE,10 Coahuila-Tamaulipas,410 Coahuila (Torreón),M410,C41005,2031,ALAMOS Y AGUILAS,0,0,0.04,2.03,29,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100021977,75004385,FAROS FAROS FAROS 14 1 CAJETILLA,20 México,200 México,M201,C20106,2086,Av. Jalisco,1,27.59,3.64,100.49,38,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000092,7.7023E+12,VUSE GO 3000 BLUEBERRY ICE 34 MG 1 PZ,20 México,890 Quintana Roo,M890,C89002,2549,PASEO XAMAN HA,3,775.86,3.52,909.96,72,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000086,7.7023E+12,VUSE GO 700 BERRY BLEND 34 MG 1 PZ,20 México,890 Quintana Roo,M890,C89002,2549,PASEO XAMAN HA,2,258.62,3.89,371.01,37,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000090,7.7023E+12,VUSE GO 3000 BLUE RASPBERRY 34 MG 1 PZ,20 México,890 Quintana Roo,M890,C89002,2549,PASEO XAMAN HA,0,0,1.44,373.56,44,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",062 RRPs (Vapor y tabaco calentado),100015420,7.50105E+12,HEETS TURQUO SELECTION 1 CAJETILLA,20 México,890 Quintana Roo,M890,C89001,2644,JARDINES,0,0,0.54,35.02,72,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000089,7.7023E+12,VUSE GO 3000 MENTHOL ICE 34 MG 1 PZ,20 México,200 México,M205,C20504,2689,YACATAS,0,0,0.39,101.6,47,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000088,7.7023E+12,VUSE GO 700 MANGO ICE 34 MG 1 PZ,50 Nuevo León,500 Nuevo León,M507,C50706,2842,MARIANO ESCOBEDO Y CARRETERA,0,0,0.61,41.87,31,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100080952,75046545,LUCKY STRIKE AMARILLOS 25S,50 Nuevo León,500 Nuevo León,M507,C50706,2842,MARIANO ESCOBEDO Y CARRETERA,0,0,0.46,32.02,6,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100006294,75053765,MARLBORO SELECCION ARTESANAL 20,50 Nuevo León,500 Nuevo León,M501,C50108,2845,LOS CANTAROS,0,0,0.14,8.13,69,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100023425,75079963,PALL MALL CLASSICS 25 PZ,20 México,200 México,M205,C20507,1947,CALIZ,0,0,0.29,14.04,70,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100022276,75004415,MARLBORO EXOTIC VISTA EXOTIC 1 CAJETILLA,20 México,700 Puebla,M700,C70002,2764,20 SUR,0,0,0.11,6.74,19,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000082,7.7023E+12,VUSE VIVID STRAWBERRY ICE 18 MG 1 PZ,50 Nuevo León,500 Nuevo León,M502,C50202,1972,Orquidea y Terreros,0,0,0.18,23.09,26,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100019230,75074982,PALL MALL XL TOKYO 15S 1 CAJETILLA,50 Nuevo León,500 Nuevo León,M503,C50301,2076,Unión y Roma,0,0,2.18,105.17,79,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100017624,75072674,LUCKY STRIKE 100S ECLIPSE 20S 1 PZ,20 México,800 Yucatán,M800,C80003,2163,MATEMATICAS,0,0,0.07,4.66,10,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100014678,7.50302E+12,"CAMEL NATURAL FLAVOR 20						",20 México,800 Yucatán,M800,C80003,2163,MATEMATICAS,0,0,0.22,12.64,84,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100019549,75073985,LUCKY STRIKE NOVA 20S 1 CAJETILLA,20 México,800 Yucatán,M800,C80003,2236,FRANCISCO DE MONTEJO Y PALMAS,0,0,0.04,2.33,94,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000087,7.7023E+12,VUSE GO 700 GRAPE ICE 34 MG 1 PZ,20 México,200 México,M205,C20503,1964,Municipio Libre,0,0,0.39,27.09,76,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100014571,75069506,CHESTERFIELD ORIGIN REMIX 100 1CAJE,20 México,200 México,M200,C20006,2354,GENERAL SALVADOR ALVARADO,0,0,0.07,4.06,23,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000086,7.7023E+12,VUSE GO 700 BERRY BLEND 34 MG 1 PZ,20 México,890 Quintana Roo,M890,C89005,2700,QUINTA DEL MAR,1,129.31,1.39,126.23,38,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",062 RRPs (Vapor y tabaco calentado),100023685,75007461,TEREA RUSSET CAJETILLA PZ,20 México,200 México,M204,C20402,2894,NOPALA,1,62.93,1.43,89.9,54,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100022331,75004408,MARLBORO VISTA ARTIC 14S CAJETILLAPZ,30 Jalisco-Baja California-Sonora,600 Baja California (Tijuana),M600,C60007,1938,COSTA CORONADO,0,0,0.04,1.85,29,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000087,7.7023E+12,VUSE GO 700 GRAPE ICE 34 MG 1 PZ,20 México,200 México,M201,C20102,2514,KANSAS,0,0,0.25,17.24,96,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000088,7.7023E+12,VUSE GO 700 MANGO ICE 34 MG 1 PZ,20 México,200 México,M202,C20203,2563,MONUMENTO A LA REVOLUCION,0,0,0.29,19.7,87,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100023126,7.50103E+12,VUSE GRAPHITE BLACK DEVICE 1 PZ,20 México,200 México,M202,C20203,2563,MONUMENTO A LA REVOLUCION,0,0,0.25,21.34,46,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000090,7.7023E+12,VUSE GO 3000 BLUE RASPBERRY 34 MG 1 PZ,50 Nuevo León,500 Nuevo León,M508,C50802,2623,SANTA CECILIA,0,0,0.21,55.42,52,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000082,7.7023E+12,VUSE VIVID STRAWBERRY ICE 18 MG 1 PZ,20 México,200 México,M205,C20504,2668,DIAGONAL ESQ PITAGORAS,0,0,0.07,9.24,33,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100080928,75044916,MALBORO KRETEK MINT,20 México,200 México,M205,C20504,2668,DIAGONAL ESQ PITAGORAS,0,0,1.32,91.13,38,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100023889,7.50303E+12,MARLBORO FOREST FUSION MNT LATA DISCO 24,10 Coahuila-Tamaulipas,400 Coahuila (Saltillo),M400,C40008,2513,EL CHIFLON II,0,0,0.07,4.5,86,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000093,7.7023E+12,VUSE GO 3000 APPLE SOUR 34 MG 1 PZ,10 Coahuila-Tamaulipas,400 Coahuila (Saltillo),M400,C40007,2661,EULALIO Y LOS VALDEZ,0,0,0.29,73.89,24,DESABASTO
21864 ARTICUN DISTRIBUIDORA S.A. DE C.V.,008 Cigarros,100080944,7.50224E+12,GOLD SOFT PUROS GOLD SOFT VAIN PZ,20 México,890 Quintana Roo,M890,C89004,2679,FORUM,0,0,0.14,22.54,7,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100023317,75078843,MONTANA SHOTS CLASSICS 25 PZ,20 México,200 México,M205,C20501,1818,Mtias Romero,0,0,2.86,123.15,13,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000091,7.7023E+12,VUSE GO 3000 BERRY BLEND 34 MG 1 PZ,20 México,200 México,M205,C20501,1818,Mtias Romero,0,0,0.25,64.66,54,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100020945,75022266,LM LM 14S 14S 1 CAJETILLA,20 México,200 México,M205,C20501,1818,Mtias Romero,0,0,0.89,28.48,59,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000085,7.7072E+12,VUSE GO 700 BLUEBERRY ICE 34 MG 1 PZ,10 Coahuila-Tamaulipas,400 Coahuila (Saltillo),M400,C40001,1826,Mineria,0,0,0.5,34.48,92,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000088,7.7023E+12,VUSE GO 700 MANGO ICE 34 MG 1 PZ,20 México,200 México,M201,C20104,1949,Holbein,0,0,0.18,12.32,31,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,101000062,75006372,MARLBORO FOREST FUSION CAJETILLA PZ,50 Nuevo León,500 Nuevo León,M506,C50606,1605,Jardín de las Lomas,1,62.93,1.11,69.67,64,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000089,7.7023E+12,VUSE GO 3000 MENTHOL ICE 34 MG 1 PZ,50 Nuevo León,500 Nuevo León,M507,C50708,1608,Alhambra,0,0,0.11,28.74,73,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000092,7.7023E+12,VUSE GO 3000 BLUEBERRY ICE 34 MG 1 PZ,50 Nuevo León,500 Nuevo León,M504,C50404,1609,Torre Xi,0,0,0.3,78.71,68,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100080687,75021597,MARLBORO CIGARR 100S CD CAJET,30 Jalisco-Baja California-Sonora,600 Baja California (Tijuana),M600,C60002,1726,Lago Terminos Paseo Lago,0,0,1.54,115.18,58,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100019228,75074883,PALL MALL XL WHITE& CLICK 15S 1 CAJETILLA,10 Coahuila-Tamaulipas,410 Coahuila (Torreón),M410,C41005,1754,CONSTITUCION Y GILBERTO LAVIN,0,0,0.07,3.45,72,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100023312,75006297,MARLBORO MARLBORO CRAFTED RED 2.0 100 BOX 20 CAJETILLA PZ,50 Nuevo León,500 Nuevo León,M508,C50807,358,Apodaca Plaza,0,0,0.37,23.31,88,DESABASTO
"2216 NUEVA DISTABAC, S.A. DE C.V.",008 Cigarros,100080406,7.50161E+12,PUROS CANOS/PIEZA,30 Jalisco-Baja California-Sonora,300 Jalisco,M301,C30105,1686,San Juan de Dios,0,0,0.04,1.23,13,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100020970,75076405,MONTANA CLASSI 14S 1 CAJETILLA,20 México,200 México,M204,C20407,1692,Av. Las Granjas Esq. Salónica,1,24.14,1.68,40.52,71,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",062 RRPs (Vapor y tabaco calentado),100015419,7.50105E+12,HEETS SIENNA SELECTION 1 CAJETILLA,10 Coahuila-Tamaulipas,410 Coahuila (Torreón),M410,C41005,1708,ARISTA Y MARIANO ORTIZ,0,0,0.21,13.49,59,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100019234,75074975,PALL MALL XL ALASKA 15S 1 CAJETILLA,30 Jalisco-Baja California-Sonora,300 Jalisco,M301,C30108,1814,Torre Chapultepec,0,0,4.71,227.59,93,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100021977,75004385,FAROS FAROS FAROS 14 1 CAJETILLA,30 Jalisco-Baja California-Sonora,300 Jalisco,M301,C30108,1814,Torre Chapultepec,0,0,4.64,128.08,95,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100019958,75074920,PALL MALL XL ICEBER 20S 1 CAJETILLA,30 Jalisco-Baja California-Sonora,300 Jalisco,M301,C30108,1814,Torre Chapultepec,0,0,1.21,76.42,11,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000092,7.7023E+12,VUSE GO 3000 BLUEBERRY ICE 34 MG 1 PZ,30 Jalisco-Baja California-Sonora,300 Jalisco,M301,C30108,1814,Torre Chapultepec,0,0,0.32,83.13,19,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000088,7.7023E+12,VUSE GO 700 MANGO ICE 34 MG 1 PZ,20 México,200 México,M203,C20302,828,Cardiologia,0,0,0.11,7.39,95,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100014571,75069506,CHESTERFIELD ORIGIN REMIX 100 1CAJE,50 Nuevo León,500 Nuevo León,M501,C50105,50,Amplia Vista,0,0,0.04,2.03,95,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100023889,7.50303E+12,MARLBORO FOREST FUSION MNT LATA DISCO 24,50 Nuevo León,500 Nuevo León,M501,C50105,50,Amplia Vista,0,0,0.25,15.73,32,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",062 RRPs (Vapor y tabaco calentado),100015417,7.50105E+12,HEETS BLUE  SELECTION 1 CAJETILLA,20 México,200 México,M203,C20301,333,Bahía,1,62.93,1.64,103.39,60,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000088,7.7023E+12,VUSE GO 700 MANGO ICE 34 MG 1 PZ,20 México,200 México,M203,C20301,333,Bahía,0,0,0.46,32.02,77,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000093,7.7023E+12,VUSE GO 3000 APPLE SOUR 34 MG 1 PZ,50 Nuevo León,500 Nuevo León,M508,C50805,199,Arroyo Topo Chico,0,0,0.07,19.16,25,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100016443,75071295,PALL MALL ALASKA DUSK 20,50 Nuevo León,500 Nuevo León,M508,C50805,199,Arroyo Topo Chico,2,125.86,3.67,230.75,37,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100023891,7.50303E+12,MARLBORO SUMMER FUSION MNT LATA DISCO 24 MARLBORO SUMMER LATA 24 DISCO CAJETILLA PZ,50 Nuevo León,500 Nuevo León,M505,C50507,200,San Jemo,0,0,0.18,11.24,20,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000088,7.7023E+12,VUSE GO 700 MANGO ICE 34 MG 1 PZ,50 Nuevo León,500 Nuevo León,M507,C50704,266,Acueducto,0,0,0.14,9.85,54,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100020945,75022266,LM LM 14S 14S 1 CAJETILLA,50 Nuevo León,500 Nuevo León,M501,C50105,731,Plaza Linda Vista,0,0,0.68,21.64,23,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000088,7.7023E+12,VUSE GO 700 MANGO ICE 34 MG 1 PZ,50 Nuevo León,500 Nuevo León,M508,C50802,427,Real Mezquital,0,0,0.43,31.71,47,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100019233,75074999,PALL MALL XL MYKONO 15S 1 CAJETILLA,50 Nuevo León,500 Nuevo León,M505,C50505,471,Rangel Frias,1,48.28,1.43,68.97,31,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100018872,75001384,MARLBORO VISTA ARTIC 20 1 CAJETILLA,10 Coahuila-Tamaulipas,100 Tamaulipas (Reynosa),M100,C10004,506,El Olmo,0,0,0.64,43.45,87,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000087,7.7023E+12,VUSE GO 700 GRAPE ICE 34 MG 1 PZ,50 Nuevo León,500 Nuevo León,M504,C50401,667,Luis Donaldo Colosio,0,0,0.46,34.18,87,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000092,7.7023E+12,VUSE GO 3000 BLUEBERRY ICE 34 MG 1 PZ,50 Nuevo León,500 Nuevo León,M504,C50401,667,Luis Donaldo Colosio,0,0,0.11,27.71,65,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100080898,42138051,WINSTON CIGARR BLUE 20S CAJET,50 Nuevo León,500 Nuevo León,M500,C50007,753,Colon Norte,0,0,0.39,22.35,61,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100023892,7.50303E+12,MARLBORO BLOSSOM MIST MNT LATA DISCO 24 PZ,20 México,200 México,M202,C20204,514,Genova,0,0,0.32,20.23,72,DESABASTO
